지방우정청,총괄국명,우체국명, 주소(지번) , 주소(도로명) , 전화번호 
경인지방우정청,연천우체국,연천군남우체국,경기도 연천군 군남면 삼거리 413-3,경기도 연천군 군남면 군남로 406,031)833-7001
경인지방우정청,연천우체국,연천백학우체국,경기도 연천군 백학면 두일리 519-11,경기도 연천군 백학면 두백로 21,031)835-5205
경인지방우정청,연천우체국,대광우체국,경기도 연천군 신서면 도신리 285-10,경기도 연천군 신서면 연신로 1151,031)834-8001
경인지방우정청,연천우체국,연천미산우체국,경기도 연천군 미산면 우정리 405-6,경기도 연천군 미산면 청정로 1734,031)833-7301
경인지방우정청,연천우체국,연천청산우체국,경기도 연천군 청산면 궁평리 53-1,경기도 연천군 청산면 아우라지길 4,031)835-3404
경인지방우정청,연천우체국,연천초성우편취급국,경기도 연천군 청산면 초성리 214-4 (초성우체국),경기도 연천군 청산면 학담로89번길 5 초성우체국,031-832-1403
경인지방우정청,백령우체국,백령우체국,인천광역시 옹진군 백령면 진촌리 695-2,인천광역시 옹진군 백령면 백령로 270,032)836-0002
경인지방우정청,백령우체국,대청우체국,인천광역시 옹진군 대청면 대청2리 산50-1,인천광역시 옹진군 대청면 대청로 7번길 31,032)836-2600
경인지방우정청,백령우체국,백령소청우체국,인천광역시 옹진군 대청면 소청리 322번지,인천광역시 옹진군 대청면 소청동로 88-40,032)836-3400
경인지방우정청,백령우체국,제603군사출장소,인천광역시 옹진군 백령면 북포리 407-1,인천광역시 옹진군 백령면 당후길 2,032)836-0228
경인지방우정청,오산우체국,오산우체국,경기도 오산시 오산동 870번지,경기도 오산시 성호대로 85 (오산동),031)374-2001
경인지방우정청,오산우체국,오산원동우체국,경기도 오산시 원동 807-5,경기도 오산시 경기대로 95 (원동),031)375-9004
경인지방우정청,오산우체국,오산세교우체국,경기도 오산시 금암동 495-1,경기도 오산시 문헌공로 37 (금암동),031)374-5790
경인지방우정청,오산우체국,오산신장동우편취급국,경기도 오산시 궐동 586-10,경기도 오산시 내삼미로 3 (궐동),031)376-0001
경인지방우정청,오산우체국,오산수청동우편취급국,경기도 오산시 수청동 73-2번지,경기도 오산시 청학로 115(수청동),031)373-2005
경인지방우정청,오산우체국,한신대학교취급국,경기도 오산시 양산동 411,경기도 오산시 한신대길 137 (양산동),031)372-3077
경인지방우정청,하남우체국,하남우체국,경기도 하남시 덕풍동 378*2,경기도 하남시 신장로 165,031)792-2007
경인지방우정청,하남우체국,하남창우동우체국,경기도 하남시 창우동 520-1,경기도 하남시 대청로80(창우동),031)791-2006
경인지방우정청,하남우체국,하남감북동우체국,경기도 하남시 감일동 14-2,경기도 하남시 감북로 26(감일동),02)485-0205
경인지방우정청,하남우체국,하남미사우체국,경기도 하남시 풍산동 524번지,경기도 하남시 미사강변대로30,031-8027-2390
경인지방우정청,하남우체국,하남석해우편취급국,경기도 하남시 신장동 446-2,경기도 하남시 하남대로 777번길 14(신장동),031)791-4344
경인지방우정청,하남우체국,하남미사2동우편취급국,"경기도 하남시 미사강변한강로 152, 103호","경기도 하남시 망월동 855-7, 103호",031)794-2206
경인지방우정청,부천우편집중국,부천우편집중국,경기도 부천시 오정구 오정동 384,경기도 부천시 오정구 오정로211번길 40(오정동),032)680-0300
경인지방우정청,고양우편집중국,고양우편집중국,경기도 고양시 일산동구 백석2동 1327,경기도 고양시 일산동구 호수로 366 (백석2동),031)920-5288
경인지방우정청,안양우편집중국,안양우편집중국,경기도 안양시 동안구 관양동 1591-2,경기도 안양시 동안구 평촌대로 212(관양동),031)389-9395
경인지방우정청,안양우편집중국,안양우편물류센터,경기도 안양시 동안구 호계동 901,경기도 안양시 동안구 시민대로 121(호계동),031)428-4820
경인지방우정청,의정부우편집중국,의정부우편집중국,경기도 의정부시 용현동 520-5,경기도 의정부시 산단로98번길 65(용현동),031)850-0502
경인지방우정청,수원우편집중국,수원우편집중국,경기도 수원시 영통구 영통동 997,경기도 수원시 영통구 청명남로 57 (영통동),031)201-7316
경인지방우정청,성남우편집중국,성남우편집중국,경기도 성남시 분당구 구미동 154,경기도 성남시 분당구 성남대로 57(구미동),031)785-0154
부산지방우정청,해운대우체국,해운대우체국,부산광역시 해운대구 석대동 637,부산광역시 해운대구 반송로 523 (석대동),051)720-4500
부산지방우정청,해운대우체국,부산우1동우체국,부산광역시 해운대구 우동 601-6 ,부산광역시 해운대구 중동1로 11 (우동),051)746-2005
부산지방우정청,해운대우체국,부산반송동우체국,부산광역시 해운대구 반송동 717-7 ,부산광역시 해운대구 아랫반송로 14 (반송동),051)544-0001
부산지방우정청,해운대우체국,부산좌1동우체국,부산광역시 해운대구 좌동 1458-3,부산광역시 해운대구 양운로 87 (좌동),051771-6600
부산지방우정청,해운대우체국,부산반송2동우체국,부산광역시 해운대구 반송동 900 ,부산광역시 해운대구 신반송로 203-11 (반송동),051)543-2003
부산지방우정청,해운대우체국,부산반여동우체국,부산광역시 해운대구 반여동 1291-830 ,부산광역시 해운대구 재반로 203 (반여동),051)782-0368
부산지방우정청,해운대우체국,부산반여1동우체국,부산광역시 해운대구 반여동 1405-51 ,부산광역시 해운대구 선수촌로 45 (반여동),051)523-0004
부산지방우정청,해운대우체국,부산재송동우체국,부산광역시 해운대구 재송동 1058-18 ,부산광역시 해운대구 재반로 121-1 (재송동),051)783-0001
부산지방우정청,해운대우체국,해운대송정우체국,부산광역시 해운대구 송정동 201-9 ,부산광역시 해운대구 송정중앙로33번길 9 (송정동),051)703-7502
부산지방우정청,해운대우체국,부산좌동우체국,부산광역시 해운대구 좌동 1289-7 ,부산광역시 해운대구 좌동순환로 184 (좌동),051)703-2004
부산지방우정청,해운대우체국,부산양운우체국,부산광역시 해운대구 좌동 1367-2  ,부산광역시 해운대구 대천로67번길 37 (좌동),051)731-0255
부산지방우정청,해운대우체국,부산신곡우체국,부산광역시 해운대구 좌동 1327-4 ,부산광역시 해운대구 좌동순환로 304 (좌동),051)703-9501
부산지방우정청,해운대우체국,부산센텀시티우체국,부산광역시 해운대구 우동 1483 ,부산광역시 해운대구 센텀5로 55 (우동),051)743-0205
부산지방우정청,해운대우체국,제321군사우편출장소,부산광역시 해운대구 우동 산14 ,부산광역시 해운대구 우동3로 94 (우동),051)744-2356
부산지방우정청,해운대우체국,부산법원동부지원출장소,부산광역시 해운대구 재송동 1133 (부산지방법원동부지원),"부산광역시 해운대구 재반로112번길 20 (재송동, 부산지방법원동부지원)",051-781-3350
부산지방우정청,해운대우체국,부산우2동우편취급국,부산광역시 해운대구 우동 1061-2 ,부산광역시 해운대구 해운대로 427 (우동),051)746-4717
부산지방우정청,해운대우체국,부산장산우편취급국,부산광역시 해운대구 재송동 1107-5,부산광역시 해운대구 해운대로161번길 19 (재송동),051)781-4001
부산지방우정청,해운대우체국,부산삼어우편취급국,부산광역시 해운대구 반여동 1036-2 ,부산광역시 해운대구 반여로155번길 65 (반여동),051)528-0074
부산지방우정청,해운대우체국,부산운봉우편취급국,부산광역시 해운대구 반송동 362-1,부산광역시 해운대구 반송로892번길 5 (반송동),051)543-1160
부산지방우정청,해운대우체국,부산중2동우편취급국,부산광역시 해운대구 중동 1516-3 ,부산광역시 해운대구 좌동순환로 441 (중동),051)742-5600
부산지방우정청,해운대우체국,해운대마린시티우편취급국,부산광역시 해운대구 우동 1434 선프라자 1층 상가 107호,부산광역시 해운대구 마린시티3로 1 선프라자 1층(우동) 상가 107호,051)701-7600
부산지방우정청,부산우체국,부산우체국,부산광역시 중구 중앙동3가 1 ,부산광역시 중구 중앙대로 63 (중앙동3가),051)600-3000
부산지방우정청,부산우체국,부산서대신동우체국,부산광역시 서구 서대신동2가 35-5 ,부산광역시 서구 구덕로 313 (서대신동2가),051)243-6001
부산지방우정청,부산우체국,부산보수동우체국,부산광역시 중구 보수동2가 118-2 ,부산광역시 중구 흑교로45번길 7 (보수동2가),051)242-0014
부산지방우정청,부산우체국,부산충무동우체국,부산광역시 서구 충무동1가 39-10 ,부산광역시 서구 충무대로 258 (충무동1가),051)243-0130
부산지방우정청,부산우체국,부산창선동우체국,부산광역시 중구 창선동2가 5번지 ,부산광역시 중구 광복로39번길 3-1 (창선동2가),051)242-0304
부산지방우정청,부산우체국,부산아미동우체국,부산광역시 서구 아미동1가 1-2 (부산아미동우체국),"부산광역시 서구 구덕로 193 (아미동1가, 부산아미동우체국)",051)256-2005
부산지방우정청,부산우체국,부산송도우체국,부산광역시 서구 암남동 279-3 ,부산광역시 서구 충무대로 47 (암남동),051)243-0030
부산지방우정청,부산우체국,부산중앙동4가우체국,부산광역시 중구 중앙동4가 75-1,부산광역시 중구 충장대로5번길 72 (중앙동4가),051)462-5626
부산지방우정청,부산우체국,부산신동아빌딩우편취급국,부산광역시 중구 남포동5가 92 신동아빌딩2층 ,"부산광역시 중구 자갈치로 42, 신동아빌딩 2층 (남포동5가)",051)246-8009
부산지방우정청,부산우체국,부산메리놀병원우편취급국,부산광역시 중구 대청동4가 12-9 메리놀병원 ,"부산광역시 중구 중구로 121, 메리놀병원 (대청동4가)",051)469-8177
부산지방우정청,부산우체국,부산대영우편취급국,부산광역시 중구 영주동 62-23 ,부산광역시 중구 초량상로5번길 34 (영주동),051)469-2305
부산지방우정청,부산우체국,부산천마우편취급국,부산광역시 서구 남부민동 453-26번지 ,부산광역시 서구 천마로 90 (남부민동),051)255-2008
부산지방우정청,부산우체국,부산구덕우편취급국,부산광역시 서구 서대신동3가 153-15,부산광역시 서구 꽃마을로 42 (서대신동3가),051)243-2006
부산지방우정청,동래우체국,동래우체국,부산광역시 동래구 명륜동 638-13  ,부산광역시 동래구 명륜로 169 (명륜동),051)559-7014
부산지방우정청,동래우체국,동래온천우체국,부산광역시 동래구 온천동 193-9  ,부산광역시 동래구 금강로 106-1 (온천동),051)552-0850
부산지방우정청,동래우체국,부산수안동우체국,부산광역시 동래구 수안동 264-1 ,부산광역시 동래구 충렬대로 244-1 (수안동),051)552-0827
